,Open,High,Low,Close,Adj Close,Volume
2017-01-03 00:00:00,42.97200012207031,44.066001892089844,42.19200134277344,43.39799880981445,43.39799880981445,29616500
2017-01-04 00:00:00,42.95000076293945,45.599998474121094,42.86199951171875,45.39799880981445,45.39799880981445,56067500
2017-01-05 00:00:00,45.284000396728516,45.49599838256836,44.38999938964844,45.349998474121094,45.349998474121094,29558500
2017-01-06 00:00:00,45.38600158691406,46.0620002746582,45.09000015258789,45.801998138427734,45.801998138427734,27639500
2017-01-09 00:00:00,45.79399871826172,46.38399887084961,45.599998474121094,46.25600051879883,46.25600051879883,19897500
2017-01-10 00:00:00,46.400001525878906,46.400001525878906,45.37799835205078,45.9739990234375,45.9739990234375,18300000
2017-01-11 00:00:00,45.81399917602539,45.99599838256836,45.33599853515625,45.94599914550781,45.94599914550781,18254000
2017-01-12 00:00:00,45.8120002746582,46.13999938964844,45.11600112915039,45.917999267578125,45.917999267578125,18951000
2017-01-13 00:00:00,46.0,47.56999969482422,45.917999267578125,47.54999923706055,47.54999923706055,30465000
2017-01-17 00:00:00,47.34000015258789,47.992000579833984,46.874000549316406,47.11600112915039,47.11600112915039,23087500
2017-01-18 00:00:00,47.33000183105469,47.94200134277344,47.11600112915039,47.672000885009766,47.672000885009766,18845000
2017-01-19 00:00:00,49.45000076293945,49.736000061035156,48.150001525878906,48.75199890136719,48.75199890136719,38661500
2017-01-20 00:00:00,49.09199905395508,49.20000076293945,48.60200119018555,48.94599914550781,48.94599914550781,21021500
2017-01-23 00:00:00,49.16999816894531,50.178001403808594,49.099998474121094,49.784000396728516,49.784000396728516,31314500
2017-01-24 00:00:00,50.0,50.959999084472656,49.93000030517578,50.922000885009766,50.922000885009766,24827500
2017-01-25 00:00:00,51.46200180053711,51.69200134277344,50.36000061035156,50.89400100708008,50.89400100708008,25713000
2017-01-26 00:00:00,50.858001708984375,51.14799880981445,50.150001525878906,50.50199890136719,50.50199890136719,15760500
2017-01-27 00:00:00,50.2760009765625,50.599998474121094,49.70399856567383,50.59000015258789,50.59000015258789,15831500
2017-01-30 00:00:00,50.50600051879883,51.05799865722656,49.41999816894531,50.125999450683594,50.125999450683594,19005500
2017-01-31 00:00:00,49.847999572753906,51.178001403808594,49.540000915527344,50.38600158691406,50.38600158691406,20580500
2017-02-01 00:00:00,50.61000061035156,50.63999938964844,49.810001373291016,49.847999572753906,49.847999572753906,19794000
2017-02-02 00:00:00,49.667999267578125,50.48400115966797,49.54199981689453,50.310001373291016,50.310001373291016,12499000
2017-02-03 00:00:00,50.38199996948242,50.43600082397461,49.93600082397461,50.26599884033203,50.26599884033203,10933500
2017-02-06 00:00:00,50.20000076293945,51.56399917602539,50.125999450683594,51.55400085449219,51.55400085449219,17812500
2017-02-07 00:00:00,51.63800048828125,52.0,51.284000396728516,51.49599838256836,51.49599838256836,21224000
2017-02-08 00:00:00,51.470001220703125,52.672000885009766,51.2400016784668,52.41600036621094,52.41600036621094,19665000
2017-02-09 00:00:00,53.25,54.236000061035156,53.22999954223633,53.84000015258789,53.84000015258789,39101000
2017-02-10 00:00:00,53.95800018310547,54.189998626708984,53.22200012207031,53.84600067138672,53.84600067138672,18098500
2017-02-13 00:00:00,54.14799880981445,56.15800094604492,54.10200119018555,56.119998931884766,56.119998931884766,35148000
2017-02-14 00:00:00,55.805999755859375,57.47800064086914,55.72200012207031,56.19599914550781,56.19599914550781,36726000
2017-02-15 00:00:00,56.0,56.448001861572266,55.28799819946289,55.95199966430664,55.95199966430664,24739500
2017-02-16 00:00:00,55.52000045776367,56.0,53.70000076293945,53.790000915527344,53.790000915527344,35386500
2017-02-17 00:00:00,53.15999984741211,54.577999114990234,52.83000183105469,54.44599914550781,54.44599914550781,31285500
2017-02-21 00:00:00,55.09000015258789,56.279998779296875,54.801998138427734,55.47800064086914,55.47800064086914,28383500
2017-02-22 00:00:00,56.0620002746582,56.689998626708984,54.52000045776367,54.70199966430664,54.70199966430664,43775000
2017-02-23 00:00:00,52.79999923706055,52.93199920654297,51.11199951171875,51.198001861572266,51.198001861572266,74576000
2017-02-24 00:00:00,50.53200149536133,51.650001525878906,50.040000915527344,51.400001525878906,51.400001525878906,40858000
2017-02-27 00:00:00,49.63399887084961,49.672000885009766,48.402000427246094,49.24599838256836,49.24599838256836,57304000
2017-02-28 00:00:00,48.8380012512207,50.20000076293945,48.779998779296875,49.99800109863281,49.99800109863281,30390500
2017-03-01 00:00:00,50.83599853515625,50.970001220703125,49.821998596191406,50.00400161743164,50.00400161743164,24047500
2017-03-02 00:00:00,49.94200134277344,50.65599822998047,49.65399932861328,50.09600067138672,50.09600067138672,16759000
2017-03-03 00:00:00,50.14799880981445,50.380001068115234,49.79999923706055,50.31399917602539,50.31399917602539,14597000
2017-03-06 00:00:00,49.582000732421875,50.34000015258789,49.50199890136719,50.242000579833984,50.242000579833984,16777500
2017-03-07 00:00:00,50.38399887084961,50.77799987792969,49.66400146484375,49.71799850463867,49.71799850463867,17297500
